18.09.2024  09:56:31.618785	-3.773101E-1	18.09.2024  09:56:31.618785	-3.307249E-1
18.09.2024  09:56:31.618785	-3.857602E-1	18.09.2024  09:56:31.618785	-3.307249E-1
18.09.2024  09:56:31.618786	-3.857602E-1	18.09.2024  09:56:31.618786	-3.349624E-1
18.09.2024  09:56:31.618786	-3.773101E-1	18.09.2024  09:56:31.618786	-3.307249E-1
18.09.2024  09:56:31.618787	-3.857602E-1	18.09.2024  09:56:31.618787	-3.307249E-1
18.09.2024  09:56:31.618787	-3.857602E-1	18.09.2024  09:56:31.618787	-3.349624E-1
18.09.2024  09:56:31.618787	-3.857602E-1	18.09.2024  09:56:31.618787	-3.307249E-1
18.09.2024  09:56:31.618788	-3.773101E-1	18.09.2024  09:56:31.618788	-3.307249E-1
18.09.2024  09:56:31.618788	-3.857602E-1	18.09.2024  09:56:31.618788	-3.349624E-1
18.09.2024  09:56:31.618789	-3.857602E-1	18.09.2024  09:56:31.618789	-3.307249E-1
18.09.2024  09:56:31.618789	-3.773101E-1	18.09.2024  09:56:31.618789	-3.349624E-1
18.09.2024  09:56:31.618789	-3.857602E-1	18.09.2024  09:56:31.618789	-3.307249E-1
18.09.2024  09:56:31.618790	-3.942103E-1	18.09.2024  09:56:31.618790	-3.349624E-1
18.09.2024  09:56:31.618790	-3.857602E-1	18.09.2024  09:56:31.618790	-3.307249E-1
18.09.2024  09:56:31.618791	-3.773101E-1	18.09.2024  09:56:31.618791	-3.349624E-1
18.09.2024  09:56:31.618791	-3.942103E-1	18.09.2024  09:56:31.618791	-3.307249E-1
18.09.2024  09:56:31.618791	-3.857602E-1	18.09.2024  09:56:31.618791	-3.307249E-1
18.09.2024  09:56:31.618792	-3.773101E-1	18.09.2024  09:56:31.618792	-3.307249E-1
18.09.2024  09:56:31.618792	-3.857602E-1	18.09.2024  09:56:31.618792	-3.307249E-1
18.09.2024  09:56:31.618793	-3.773101E-1	18.09.2024  09:56:31.618793	-3.307249E-1
18.09.2024  09:56:31.618793	-3.857602E-1	18.09.2024  09:56:31.618793	-3.307249E-1
